from_id,subject,to_id,object,relation
1115,【强制】三目运算符注意类型对齐导致的拆箱 NPE,2070,"以下两种场景会触发类型对齐的拆箱操作：
1）表达式1或 表达式2的值只要有一个是原始类型。
2）表达式1或 表达式2的值的类型不一致，会强制拆箱升级成表示范围更大的那个类型。",说明
1115,【强制】三目运算符注意类型对齐导致的拆箱 NPE,4039,"Integer a = 1;
Integer b = 2;
Integer c = null;
Boolean flag = false;
// a*b的结果是int类型，那么c会强制拆箱成int类型，抛出NPE异常
Integer result = (flag ? a * b : c);",反例
1116,【强制】高并发用区间判断替代等于判断作中断条件,2071,如果并发控制没有处理好，容易产生等值判断被“击穿”的情况，使用大于或小于的区间判断条件来代替。,说明
1116,【强制】高并发用区间判断替代等于判断作中断条件,4040,"判断剩余奖品数量等于0时，终止发放奖品，但因为并发处理错误导致奖品数量瞬间变成了负数，这样的话，
活动无法终止。",反例
1117,【推荐】方法超 10 行时 return/throw 后加空行,2072,这样做逻辑清晰，有利于代码阅读时重点关注。,说明
1118,【推荐】异常分支少用 if-else，用卫语句/策略/状态模式,2073,如果非使用if()...else if()...else...方式表达逻辑，避免后续代码维护困难，请勿超过3层。,说明
1118,【推荐】异常分支少用 if-else，用卫语句/策略/状态模式,3049,"超过3层的if-else的逻辑判断代码可以使用卫语句、策略模式、状态模式等来实现，其中卫语句示例如下：
public void findBoyfriend(Man man) {
if (man.isUgly()) {
System.out.println(""本姑娘是外貌协会的资深会员"");
return;
}
if (man.isPoor()) {
System.out.println(""贫贱夫妻百事哀"");
return;
}
if (man.isBadTemper()) {
System.out.println(""银河有多远，你就给我滚多远"");
return;
}
System.out.println(""可以先交往一段时间看看"");
}",正例
1119,【推荐】复杂判断先赋布尔变量，不在条件中执行,2074,"很多if语句内的逻辑表达式相当复杂，与、或、取反混合运算，甚至各种方法纵深调用，理解成本非常高。如果赋
值一个非常好理解的布尔变量名字，则是件令人爽心悦目的事情。",说明
1119,【推荐】复杂判断先赋布尔变量，不在条件中执行,3050,"// 伪代码如下
final boolean existed = (file.open(fileName, ""w"") != null) && (...) || (...);
if (existed) {
...
}",正例
1119,【推荐】复杂判断先赋布尔变量，不在条件中执行,4041,"public final void acquire(long arg) {
if (!tryAcquire(arg) && acquireQueued(addWaiter(Node.EXCLUSIVE), arg)) {
selfInterrupt();
}
}",反例
1120,【推荐】不在其他表达式（尤其条件）中插入赋值,2075,赋值点类似于人体的穴位，对于代码的理解至关重要，所以赋值语句需要清晰地单独成为一行。,说明
1120,【推荐】不在其他表达式（尤其条件）中插入赋值,4042,"public Lock getLock(boolean fair) {
// 算术表达式中出现赋值操作，容易忽略count值已经被改变
threshold = (count = Integer.MAX_VALUE) - 1;
// 条件表达式中出现赋值操作，容易误认为是sync == fair
return (sync = fair) ? new FairSync() : new NonfairSync();
}",反例
1122,【推荐】避免取反逻辑运算符,2076,取反逻辑不利于快速理解，并且取反逻辑写法一般都存在对应的正向逻辑写法。,说明
1122,【推荐】避免取反逻辑运算符,3051,使用if(x < 628) 来表达x小于628。,正例
1122,【推荐】避免取反逻辑运算符,4043,使用if(!(x >= 628)) 来表达x小于628。,反例
1123,【推荐】公开接口（尤其批量操作）入参保护,4044,"某业务系统，提供一个用户批量查询的接口，API文档上有说最多查多少个，但接口实现上没做任何保护，导致
调用方传了一个1000的用户id数组过来后，查询信息后，内存爆了。",反例
1126,【强制】类/属性/方法注释用 Javadoc /** */ 格式,2077,"在IDE编辑窗口中，Javadoc方式会提示相关注释，生成Javadoc可以正确输出相应注释；在IDE中，工程调用
方法时，不进入方法即可悬浮提示方法、参数、返回值的意义，提高阅读效率。",说明
1127,【强制】抽象方法须用 Javadoc 说明功能,2078,对子类的实现要求，或者调用注意事项，请一并说明。,说明
1128,【强制】所有类必须注明创建者和创建日期,2079,"在设置模板时，注意IDEA的@author为`${USER}`，而eclipse的@author为`${user}`，大小写有区别，而日期
的设置统一为yyyy/MM/dd的格式。",说明
1128,【强制】所有类必须注明创建者和创建日期,3052,"/**
*
* @author yangguanbao
* @date 2021/11/26
*
**/",正例
1131,【推荐】注释用中文说清，专有名词保留英文,4045,“TCP连接超时”解释成“传输控制协议连接超时”，理解反而费脑筋。,反例
1132,【推荐】改代码同步更新注释,2080,代码与注释更新不同步，就像公路网与导航软件更新不同步一样，如果导航软件严重滞后，就失去了导航的意义。,说明
1134,【参考】谨慎注释代码，无用则删除,2081,"代码被注释掉有两种可能性：1）后续会恢复此段代码逻辑。2）永久不用。前者如果没有备注信息，难以知晓注
释动机。后者建议直接删掉即可，假如需要查阅历史代码，登录代码仓库即可。",说明
1136,【参考】注释精简，好命名自解释,4046,"// put elephant into fridge
put(elephant, fridge);
方法名put，加上两个有意义的变量名称elephant和fridge，已经说明了这是在干什么，语义清晰的代码不需要额外
的注释。",反例
1138,【强制】API 明确协议/域名/路径/方法/内容/状态码/响应体,2082,"1）协议：生产环境必须使用HTTPS。
2）路径：每一个API需对应一个路径，表示API具体的请求地址：
a）代表一种资源，只能为名词，推荐使用复数，不能为动词，请求方法已经表达动作意义。
b）URL路径不能使用大写，单词如果需要分隔，统一使用下划线。
c）路径禁止携带表示请求内容类型的后缀，比如"".json""，"".xml""，通过accept头表达即可。
3）请求方法：对具体操作的定义，常见的请求方法如下：
a）GET：从服务器取出资源。
b）POST：在服务器新建一个资源。
c）PUT：在服务器更新资源。
d）DELETE：从服务器删除资源。
4）请求内容：URL带的参数必须无敏感信息或符合安全要求；body里带参数时必须设置Content-Type。
5）响应体：响应体body可放置多种数据类型，由Content-Type头来确定。",说明
1139,【强制】空列表接口返回空数组 [] 或空集合 {},2083,此条约定有利于数据层面上的协作更加高效，减少前端很多琐碎的null判断。,说明
1140,【强制】错误响应含 HTTP 状态码/errorCode/errorMessage/用户提示,2084,"四个部分的涉众对象分别是浏览器、前端开发、错误排查人员、用户。其中输出给用户的提示信息要求：简短清
晰、提示友好，引导用户进行下一步操作或解释错误原因，提示信息可以包括错误原因、上下文环境、推荐操作等。
errorCode：参考 。errorMessage：简要描述后端出错原因，便于错误排查人员快速定位问题，注意不要包含敏
感数据信息。",说明
1140,【强制】错误响应含 HTTP 状态码/errorCode/errorMessage/用户提示,3053,"常见的HTTP状态码如下
1）200 OK：表明该请求被成功地完成，所请求的资源发送到客户端。
2）401 Unauthorized：请求要求身份验证，常见对于需要登录而用户未登录的情况。
3）403 Forbidden：服务器拒绝请求，常见于机密信息或复制其它登录用户链接访问服务器的情况。
4）404 NotFound：服务器无法取得所请求的网页，请求资源不存在。
5）500 InternalServerError：服务器内部错误。",正例
1141,【强制】JSON 的 key 用 lowerCamelCase,3054,errorCode / errorMessage / assetStatus / menuList / orderList / configFlag,正例
1141,【强制】JSON 的 key 用 lowerCamelCase,4047,ERRORCODE / ERROR_CODE / error_message / error-message / errormessage,反例
1143,【强制】超大整数用 String 返回，禁止 Long,2085,"Java服务端如果直接返回Long整型数据给前端，Javascript会自动转换为Number类型（注：此类型为双精度浮
点数，表示原理与取值范围等同于Java中的Double）。Long类型能表示的最大值是263-1，在取值范围之内，超过253
（9007199254740992）的数值转化为Javascript的Number时，有些数值会产生精度损失。扩展说明，在Long取值范
围内，任何2的指数次的整数都是绝对不会存在精度损失的，所以说精度损失是一个概率问题。若浮点数尾数位与指数位
空间不限，则可以精确表示任何整数，但很不幸，双精度浮点数的尾数位只有52位。",说明
1143,【强制】超大整数用 String 返回，禁止 Long,4048,"通常在订单号或交易号大于等于16位，大概率会出现前后端订单数据不一致的情况。
比如，后端传输的 ""orderId""：362909601374617692，前端拿到的值却是：362909601374617660",反例
1144,【强制】URL 传参不超过 2048 字节,2086,"不同浏览器对于URL的最大长度限制略有不同，并且对超出最大长度的处理逻辑也有差异，2048字节是取所
有浏览器的最小值。",说明
1144,【强制】URL 传参不超过 2048 字节,4049,"某业务将退货的商品id列表放在URL中作为参数传递，当一次退货商品数量过多时，URL参数超长，传递到后端的
参数被截断，导致部分商品未能正确退货。",反例
1145,【强制】body 传参必须控制长度,2087,nginx默认限制是1MB，tomcat默认限制为2MB，当确实有业务需要传较大内容时，可以调大服务器端的限制。,说明
1148,【推荐】返回信息标记是否可缓存,2088,缓存有利于减少交互次数，减少交互的平均延迟。,说明
1148,【推荐】返回信息标记是否可缓存,3055,"http1.1中，s-maxage告诉服务器进行缓存，时间单位为秒，用法如下，
response.setHeader(""Cache-Control"", ""s-maxage="" + cacheSeconds);",正例
1149,【推荐】返回数据用 JSON 而非 XML,2089,"尽管HTTP支持使用不同的输出格式，例如纯文本，JSON，CSV，XML，RSS甚至HTML。如果我们使用的面
向用户的服务，应该选择JSON作为通信中使用的标准数据交换格式，包括请求和响应。此外，application/JSON是
一种通用的MIME类型，具有实用、精简、易读的特点。",说明
1151,【参考】版本号放 HTTP 头而非路径,2090,当用户在低版本与高版本之间反复切换工作时，会导致迁移复杂度升高，存在数据错乱风险。,说明
1152,【强制】正则表达式利用预编译提升匹配速度,2091,"不要在方法体内定义：Pattern pattern = Pattern.compile(""规则"");",说明
1153,【强制】避免用 ApacheBeanUtils 做属性拷贝,2092,ApacheBeanUtils性能较差，可以使用其他方案比如SpringBeanUtils，CglibBeanCopier，注意均是浅拷贝。,说明
1154,【强制】velocity 调用 POJO 直接用属性名取值,2093,注意如果是Boolean包装类对象，优先调用getXxx() 的方法。,说明
1155,【强制】后台输送给页面的变量加 $!{var},2094,如果var等于null或者不存在，那么 ${var} 会直接显示在页面上。,说明
1158,【推荐】视图模板中不加复杂逻辑,2095,根据MVC理论，视图的职责是展示，不要抢模型和控制器的活。,说明
1160,【推荐】及时清理不再使用的代码/配置,2096,对于垃圾代码或过时配置，坚决清理干净，避免程序过度臃肿，代码冗余。,说明
1160,【推荐】及时清理不再使用的代码/配置,3056,"对于暂时被注释掉，后续可能恢复使用的代码片断，在注释代码上方，统一规定使用三个斜杠(///)
来说明注释掉代码的理由：
public static void hello() {
/// 业务方通知活动暂停
// Business business = new Business();
// business.active();
System.out.println(""it's finished"");
}",正例
1161,【强制】错误码原则：快速溯源、沟通标准化,2097,错误码想得过于完美和复杂，就像康熙字典的生僻字一样，用词似乎精准，但是字典不容易随身携带且简单易懂。,说明
1161,【强制】错误码原则：快速溯源、沟通标准化,3057,"错误码回答的问题是谁的错？错在哪？
1）错误码必须能够快速知晓错误来源，可快速判断是谁的问题。
2）错误码必须能够进行清晰地比对（代码中容易equals）。
3）错误码有利于团队快速对错误原因达到一致认知。",正例
1162,【强制】错误码不体现版本号和错误等级,2098,错误码以不断追加的方式进行兼容。错误等级由日志和错误码本身的释义来决定。,说明
1164,【强制】错误码为 5 位字符串：来源 + 四位编号,2099,"错误产生来源分为A/B/C，A表示错误来源于用户，比如参数错误，用户安装版本过低，用户支付超时等问题；
B表示错误来源于当前系统，往往是业务逻辑出错，或程序健壮性差等问题；C表示错误来源于第三方服务，比如CDN
服务出错，消息投递超时等问题；四位数字编号从0001到9999，大类之间的步长间距预留100，参考文末附表3。",说明
1166,【强制】避免随意定义新错误码，复用已有,2100,尽可能在原有错误码附表中找到语义相同或者相近的错误码在代码中使用即可。,说明
1167,【强制】错误码不能直接输出给用户,2101,"堆栈（stack_trace）、错误信息(error_message) 、错误码（error_code）、提示信息（user_tip）是一个有效关
联并互相转义的和谐整体，但是请勿互相越俎代庖。",说明
1170,【参考】错误码分一/二/三级宏观错误码,2102,"在无法更加具体确定的错误场景中，可以直接使用一级宏观错误码，分别是：A0001（用户端错误）、B0001（系
统执行出错）、C0001（调用第三方服务出错）。",说明
1170,【参考】错误码分一/二/三级宏观错误码,3058,调用第三方服务出错是一级，中间件错误是二级，消息服务出错是三级。,正例
1172,【参考】错误码利于跨文化协作,2103,英文单词形式的错误码不利于非英语母语国家（如阿拉伯语、希伯来语、俄罗斯语等）之间的开发者互相协作。,说明
1173,【参考】纯数字错误码不利于感性记忆与分类,2104,数字是一个整体，每位数字的地位和含义是相同的。,说明
1173,【参考】纯数字错误码不利于感性记忆与分类,4050,"一个五位数字12345，第1位是错误等级，第2位是错误来源，345是编号，人的大脑不会主动地拆开并分辨每
位数字的不同含义。",反例
1174,【强制】可预检查规避的 RuntimeException 用判断而非 catch,2105,"无法通过预检查的异常除外，比如，在解析字符串形式的数字时，可能存在数字格式错误，不得不通过catch
NumberFormatException来实现。",说明
1174,【强制】可预检查规避的 RuntimeException 用判断而非 catch,3059,if (obj != null) {...},正例
1174,【强制】可预检查规避的 RuntimeException 用判断而非 catch,4051,try { obj.method(); } catch (NullPointerException e) {…},反例
1175,【强制】异常不用于流程/条件控制,2106,异常设计的初衷是解决程序运行中的各种意外情况，且异常的处理效率比条件判断方式要低很多。,说明
1176,【强制】catch 区分稳定/非稳定代码，区分异常类型,2107,"对大段代码进行try-catch，使程序无法根据不同的异常做出正确的应激反应，也不利于定位问题，这是一种不负
责任的表现。",说明
1176,【强制】catch 区分稳定/非稳定代码，区分异常类型,3060,"用户注册的场景中，如果用户输入非法字符，或用户名称已存在，或用户输入密码过于简单，在程序上作出分门
别类的判断，并提示给用户。",正例
1179,【强制】finally 必须关闭资源对象,2108,如果JDK7，可以使用try-with-resources方式。,说明
1180,【强制】finally 中禁止 return,2109,"try块中的return语句执行成功后，并不马上返回，而是继续执行finally块中的语句，如果此处存在return语句，
则会在此直接返回，无情丢弃掉try块中的返回点。",说明
1180,【强制】finally 中禁止 return,4052,"private int x = 0;
public int checkReturn() {
try {
// x等于1，此处不返回
return ++x;
} finally {
// 返回的结果是2
return ++x;
}
}",反例
1181,【强制】捕获异常须完全匹配或为其父类,2110,如果预期对方抛的是绣球，实际接到的是铅球，就会产生意外情况。,说明
1182,【强制】调 RPC/二方包/动态生成类用 Throwable 拦截,2111,"通过反射机制来调用方法，如果找不到方法，抛出NoSuchMethodException。什么情况会抛出
NoSuchMethodError呢？二方包在类冲突时，仲裁机制可能导致引入非预期的版本使类的方法签名不匹配，或者在
字节码修改框架（比如：ASM）动态创建或修改类时，修改了相应的方法签名。这些情况，即使代码编译期是正确
的，但在代码运行期时，会抛出NoSuchMethodError。",说明
1182,【强制】调 RPC/二方包/动态生成类用 Throwable 拦截,4053,"足迹服务引入了高版本的spring，导致运行到某段核心逻辑时，抛出NoSuchMethodError错误，catch用的
类却是Exception，堆栈向上抛，影响到上层业务。这是一个非核心功能点影响到核心应用的典型反例。",反例
1183,【推荐】返回值可为 null 时须注释说明,2112,"本规约明确防止NPE是调用者的责任。即使被调用方法返回空集合或者空对象，对调用者来说，也并非高枕无
忧，必须考虑到远程调用失败，运行时异常等场景返回null的情况。",说明
1184,【推荐】注意防止 NPE 的常见场景,3061,使用JDK8的Optional类来防止NPE问题。,正例
1184,【推荐】注意防止 NPE 的常见场景,4054,"public int method() { return Integer对象; }，如果为null，自动解箱抛NPE。
2）数据库的查询结果可能为null。
3）集合里的元素即使isNotEmpty，取出的数据元素也可能为null。
4）远程调用返回对象时，一律要求进行空指针判断，防止NPE。
5）对于Session中获取的数据，建议进行NPE检查，避免空指针。
6）级联调用obj.getA().getB().getC()；一连串调用，易产生NPE。",反例
1186,【参考】对外 http/api 用错误码，内部用异常，RPC 用 Result,2113,"关于RPC方法返回方式使用Result方式的理由：
1）使用抛异常返回方式，调用方如果没有捕获到就会产生运行时错误。
2）如果不加栈信息，只是new自定义异常，加入自己的理解的error message，对于调用端解决问题的帮助不会太多。
如果加了栈信息，在频繁调用出错的情况下，数据序列化和传输的性能损耗也是问题。",说明
1187,【强制】用门面日志框架（SLF4J/JCL），不用实现类 API,2114,"日志框架（SLF4J、JCL--Jakarta Commons Logging）的使用方式（推荐使用SLF4J）
使用SLF4J：
import org.slf4j.Logger;
import org.slf4j.LoggerFactory;
private static final Logger logger = LoggerFactory.getLogger(Test.class);
使用JCL：
import org.apache.commons.logging.Log;
import org.apache.commons.logging.LogFactory;
private static final Log log = LogFactory.getLog(Test.class);",说明
1188,【强制】日志至少保存 15 天，并规范命名,3062,"以mppserver应用为例，日志保存/home/admin/mppserver/logs/mppserver.log，历史日志名称
为mppserver.log.2021-11-28",正例
1190,【强制】扩展日志命名 appName_logType_logName.log,2115,推荐对日志进行分类，将错误日志和业务日志分开放，便于开发人员查看，也便于通过日志对系统进行及时监控。,说明
1190,【强制】扩展日志命名 appName_logType_logName.log,3063,mppserver应用中单独监控时区转换异常，如：mppserver_monitor_timeZoneConvert.log,正例
1191,【强制】日志字符串拼接用占位符,2116,"因为String字符串的拼接会使用StringBuilder的append() 方式，有一定的性能损耗。使用占位符仅是替换动
作，可以有效提升性能。",说明
1191,【强制】日志字符串拼接用占位符,3064,"logger.debug(""Processing trade with id : {} and symbol : {}"", id, symbol);",正例
1192,【强制】trace/debug/info 输出前做级别开关判断,2117,"虽然在debug(参数) 的方法体内第一行代码isDisabled(Level.DEBUG_INT) 为真时（Slf4j的常见实现Log4j和
Logback），就直接return，但是参数可能会进行字符串拼接运算。此外，如果debug(getName()) 这种参数内有
getName() 方法调用，无谓浪费方法调用的开销。",说明
1192,【强制】trace/debug/info 输出前做级别开关判断,3065,"// 如果判断为真，那么可以输出trace和debug级别的日志
if (logger.isDebugEnabled()) {
logger.debug(""Current ID is: {} and name is: {}"", id, getName());
}",正例
1193,【强制】避免重复打印，设 additivity=false,3066,"<logger name=""com.taobao.dubbo.config"" additivity=""false"">",正例
1194,【强制】生产禁 System.out/err 和 printStackTrace,2118,"标准日志输出与标准错误输出文件每次Jboss重启时才滚动，如果大量输出送往这两个文件，容易造成文件大小
超过操作系统大小限制。",说明
1195,【强制】异常日志含案发现场与堆栈信息,3067,"logger.error(""inputParams: {} and errorMessage: {}"", 各类参数或者对象toString(), e.getMessage(), e);",正例
1196,【强制】日志禁止直接用 JSON 工具转对象,2119,如果对象里某些get方法被覆写，存在抛出异常的情况，则可能会因为打印日志而影响正常业务流程的执行。,说明
1196,【强制】日志禁止直接用 JSON 工具转对象,3068,打印日志时仅打印出业务相关属性值或者调用其对象的toString() 方法。,正例
1197,【推荐】谨慎记录日志，生产禁 debug,2120,"大量地输出无效日志，不利于系统性能提升，也不利于快速定位错误点。记录日志时请思考：这些日志真的有
人看吗？看到这条日志你能做什么？能不能给问题排查带来好处？",说明
1198,【推荐】用户参数错误用 warn 级别,2121,注意日志输出的级别，error级别只记录系统逻辑出错、异常或者重要的错误信息。,说明
1199,【推荐】日志错误信息尽量英文描述,2122,国际化团队或海外部署的服务器由于字符集问题，使用全英文来注释和描述日志错误信息。,说明
1200,【推荐】日志中用户敏感信息脱敏,2123,日志排查问题时，推荐使用订单号、UUID之类的唯一编号进行查询。,说明
1201,【强制】单元测试遵守 AIR 原则（自动化/独立/可重复）,2124,"单元测试在线上运行时，感觉像空气（AIR）一样感觉不到，但在测试质量的保障上，却是非常关键的。好的单元
测试宏观上来说，具有自动化、独立性、可重复执行的特点。
⚫ A：Automatic（自动化）
⚫ I：Independent（独立性）
⚫ R：Repeatable（可重复）",说明
1203,【强制】单测用例保持独立，不互相调用,4055,method2需要依赖method1的执行，将执行结果作为method2的输入。,反例
1204,【强制】单测可重复执行，不受外界环境影响,2125,"单元测试通常会被放到持续集成中，每次有代码push时单元测试都会被执行。如果单测对外部环境（网络、服
务、中间件等）有依赖，容易导致持续集成机制的不可用。",说明
1204,【强制】单测可重复执行，不受外界环境影响,3069,"为了不受外界环境影响，要求设计代码时就把SUT（Software under test）的依赖改成注入，在测试时用Spring
这样的DI框架注入一个本地（内存）实现或者Mock实现。",正例
1205,【强制】单测粒度小（类级或方法级）,2126,"测试粒度小才能在出错时尽快定位到出错的位置。单元测试不负责检查跨类或者跨系统的交互逻辑，那是集成测试
的领域。",说明
1206,【强制】核心业务增量代码单测通过,2127,新增代码及时补充单元测试，如果新增代码影响了原有单元测试，请及时修正。,说明
1207,【强制】单测代码放 src/test/java,2128,源码编译时会跳过此目录，而单元测试框架默认是扫描此目录。,说明
1208,【推荐】语句覆盖率 70%，核心模块 100%,2129,在工程规约的应用分层中提到的DAO层，Manager层，可重用度高的Service，都应该进行单元测试。,说明
1210,【推荐】用程序插入/导入方式准备测试数据,4056,"删除某一行数据的单元测试，在数据库中，先直接手动增加一行作为删除目标，但是这一行新增数据并不符合业
务插入规则，导致测试结果异常。",反例
1211,【推荐】数据库单测自动回滚或加前后缀标识,3070,在基础技术部的内部单元测试中，使用FOUNDATION_UNIT_TEST_的前缀来标识单元测试相关代码。,正例
1215,【参考】便于单测的代码习惯（构造/全局/依赖/条件精简）,2130,多层条件语句建议使用卫语句、策略模式、状态模式等方式重构。,说明
1217,【强制】用户个人页面/功能必须权限校验,2131,防止没有做水平权限校验就可随意访问、修改、删除别人的数据，比如查看他人的私信内容。,说明
1218,【强制】敏感数据脱敏展示,3071,中国大陆个人手机号码显示：139****1219，隐藏中间4位，防止隐私泄露。,正例
1219,【强制】参数绑定防 SQL 注入,4057,"某系统签名大量被恶意修改，即是因为对于危险字符#--没有进行转义，导致数据库更新时，where后边的信息被注
释掉，对全库进行更新。",反例
1220,【强制】用户请求参数必须有效性验证,2132,"忽略参数校验可能导致：
⚫ 页面page size过大导致内存溢出
⚫ 恶意order by导致数据库慢查询
⚫ 缓存击穿
⚫ SSRF
⚫ 任意重定向
⚫ SQL注入，Shell注入，反序列化注入
⚫ 正则输入源串拒绝服务ReDoS
扩展：Java代码用正则来验证客户端的输入，有些正则写法验证普通用户输入没有问题，但是如果攻击人员使
用的是特殊构造的字符串来验证，有可能导致死循环的结果。",说明
1221,【强制】防 XSS，禁止输出未转义用户数据,2133,"XSS跨站脚本攻击。它指的是恶意攻击者往Web页面里插入恶意html代码，当用户浏览时，嵌入其中Web里
面的html代码会被执行，造成获取用户cookie、钓鱼、获取用户页面数据、蠕虫、挂马等危害。",说明
1222,【强制】表单/AJAX 做 CSRF 安全验证,2134,"CSRF (Cross-site request forgery) 跨站请求伪造是一类常见编程漏洞。对于存在CSRF漏洞的应用/网站，攻击
者可以事先构造好URL，只要受害者用户一访问，后台便在用户不知情的情况下对数据库中用户参数进行相应修改。",说明
1223,【强制】外部重定向目标做白名单过滤,2135,攻击者通过恶意构造跳转的链接，可以向受害者发起钓鱼攻击。,说明
1224,【强制】平台资源防重放（限频/验证码）,2136,"如注册时发送验证码到手机，如果没有限制次数和频率，那么可以利用此功能骚扰到其它用户，并造成短信平台
资源浪费。",说明
1225,【强制】文件上传严格检查大小与类型,2137,攻击者可以利用上传漏洞，上传恶意文件到服务器，并且远程执行，达到控制网站服务器的目的。,说明
1228,【强制】是与否字段用 is_xxx + unsigned tinyint,2138,"POJO类中的任何布尔类型的变量，都不要加is前缀，所以，需要在<resultMap>设置从is_xxx到Xxx的映射关
系。数据库表示是与否的值，使用tinyint类型，坚持is_xxx的命名方式是为了明确其取值含义与取值范围。
任何字段如果为非负数，必须是unsigned。",说明
1228,【强制】是与否字段用 is_xxx + unsigned tinyint,3072,表达逻辑删除的字段名is_deleted，1表示删除，0表示未删除。,正例
1229,【强制】表名/字段名小写，禁止数字开头,2139,"MySQL在Windows下不区分大小写，但在Linux下默认是区分大小写。因此，数据库名、表名、字段名，都不允
许出现任何大写字母，避免节外生枝。",说明
1229,【强制】表名/字段名小写，禁止数字开头,3073,aliyun_admin，rdc_config，level3_name,正例
1229,【强制】表名/字段名小写，禁止数字开头,4058,AliyunAdmin，rdcConfig，level_3_name,反例
1230,【强制】表名不使用复数,2140,表名应该仅仅表示表里面的实体内容，不应该表示实体数量，对应于DO类名也是单数形式，符合表达习惯。,说明
1232,【强制】索引名用 pk_/uk_/idx_ 前缀,2141,pk_即primary key；uk_即unique key；idx_即index的简称。,说明
1233,【强制】小数类型用 decimal，禁用 float/double,2142,"在存储的时候，float和double都存在精度损失的问题，很可能在比较值的时候，得到不正确的结果。如果存
储的数据范围超过decimal的范围，建议将数据拆成整数和小数并分开存储。",说明
1236,【强制】表必备 id/create_time/update_time 三字段,2143,"其中id必为主键，类型为bigint unsigned、单表时自增、步长为1。create_time，update_time的类型均为
datetime类型，如果要记录时区信息，那么类型设置为timestamp。",说明
1237,【强制】用逻辑删除，不用物理删除,2144,"逻辑删除在数据删除后可以追溯到行为操作。不过会使得一些情况下的唯一主键变得不唯一，需要根据情况来酌
情解决。",说明
1238,【推荐】表名遵循“业务名称_表的作用”,3074,alipay_task / force_project / trade_config / tes_question,正例
1241,【推荐】字段适当冗余（非频繁改/非唯一索引/非超长）,3075,各业务线经常冗余存储商品名称，避免查询时需要调用IC服务获取。,正例
1242,【推荐】超 500 万行或 2GB 才分库分表,2145,如果预计三年后的数据量根本达不到这个级别，请不要在创建表时就分库分表。,说明
1243,【参考】合适字符长度提升检索速度,3076,"无符号值可以避免误存负数，且扩大了表示范围：
对象 年龄区间 类型 字节 表示范围
人 150岁之内 tinyint unsigned 1 无符号值：0到255
龟 数百岁 smallint unsigned 2 无符号值：0到65535
恐龙化石 数千万年 int unsigned 4 无符号值：0到约43亿
太阳 约50亿年 bigint unsigned 8 无符号值：0到约10的19次方",正例
1244,【强制】唯一特性字段建唯一索引,2146,"不要以为唯一索引影响了insert速度，这个速度损耗可以忽略，但提高查找速度是明显的；另外，即使在应用层
做了非常完善的校验控制，只要没有唯一索引，根据墨菲定律，必然有脏数据产生。",说明
1245,【强制】超三表禁 join，join 字段类型一致且建索引,2147,即使双表join也要注意表索引、SQL性能。,说明
1246,【强制】varchar 建索引必须指定长度,2148,"索引的长度与区分度是一对矛盾体，一般对字符串类型数据，长度为20的索引，区分度会高达90%以上，可以使
用count(distinct left(列名，索引长度)) / count(*) 的区分度来确定。",说明
1247,【强制】页面搜索禁左模糊/全模糊,2149,索引文件具有B-Tree的最左前缀匹配特性，如果左边的值未确定，那么无法使用此索引。,说明
1248,【推荐】order by 利用索引有序性避免 filesort,3077,where a = ? and b = ? order by c；索引：a_b_c,正例
1248,【推荐】order by 利用索引有序性避免 filesort,4059,索引如果存在范围查询，那么索引有序性无法利用，如：WHERE a > 10 ORDER BY b；索引a_b无法排序。,反例
1249,【推荐】利用覆盖索引避免回表,2150,"如果一本书需要知道第11章是什么标题，会翻开第11章对应的那一页吗？目录浏览一下就好，这个目录就是起
到覆盖索引的作用。",说明
1249,【推荐】利用覆盖索引避免回表,3078,"能够建立索引的种类分为主键索引、唯一索引、普通索引三种，而覆盖索引只是一种查询的一种效果，用explain
的结果，extra列会出现：using index。",正例
1250,【推荐】延迟关联/子查询优化深分页,2151,"MySQL并不是跳过offset行，而是取offset+N行，然后返回放弃前offset行，返回N行，那当offset特别大
的时候，效率就非常的低下，要么控制返回的总页数，要么对超过特定阈值的页数进行SQL改写。",说明
1250,【推荐】延迟关联/子查询优化深分页,3079,"先快速定位需要获取的id段，然后再关联：
SELECT t1.* FROM表1 as t1 , (select id from表1 where条件LIMIT 100000 , 20) as t2 where t1.id = t2.id",正例
1251,【推荐】SQL 优化目标达到 range 以上（ref/const）,2152,"1）consts单表中最多只有一个匹配行（主键或者唯一索引），在优化阶段即可读取到数据。
2）ref指的是使用普通的索引（normal index）。
3）range对索引进行范围检索。",说明
1251,【推荐】SQL 优化目标达到 range 以上（ref/const）,4060,"explain表的结果，type = index，索引物理文件全扫描，速度非常慢，这个index级别比较range还低，与全
表扫描是小巫见大巫。",反例
1252,【推荐】组合索引区分度最高的在最左,2153,"存在非等号和等号混合判断条件时，在建索引时，请把等号条件的列前置。如：where c > ? and d = ? 那么即使
c的区分度更高，也必须把d放在索引的最前列，即建立组合索引idx_d_c。",说明
1252,【推荐】组合索引区分度最高的在最左,3080,如果where a = ? and b = ?，a列的几乎接近于唯一值，那么只需要单建idx_a索引即可。,正例
1255,【强制】统计行数用 count(*),2154,count(*) 会统计值为NULL的行，而count(列名) 不会统计此列为NULL值的行。,说明
